cwe_id,name,type,score
1021,Improper Restriction of Rendered UI Layers or Frames,Base,0.8057725516028174
451,User Interface (UI) Misrepresentation of Critical Information,Class,0.7879750414970849
667,Improper Locking,Class,0.7727181128138857
754,Improper Check for Unusual or Exceptional Conditions,Class,0.769379634950292
366,Race Condition within a Thread,Base,0.7668179730877116
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),Class,0.7660430477821467
404,Improper Resource Shutdown or Release,Class,0.7626446046533459
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7604775154201657
941,Incorrectly Specified Destination in a Communication Channel,Base,0.7595720016392075
668,Exposure of Resource to Wrong Sphere,Class,0.7588352715605098
